label,message
0,yahoo boy bring perf legal
0,need know outsider
0,foot
0,  ltgt
0,good donût need receiptsûówell û yes tell   whatû number ring
0,green quote tell jerry cartoon person irritate u love u vry fail express    gud nyt
0,leave wif lar ìï wan carry meh heavy da num 98321561 familiar ì
0,beautiful truth   expression face depression heart understand love gud ni8
0,infact happy new year
1,simpson movie release july 2007 band die start film agreen day bblue day cre day send b c
0,s shame maybe cld meet hrs tomo
0,lol despite cramp like girl
0,canåõt wait cornwall hope tonight isnåõt bad itåõs rock night shite iåõm kip good night speak soon
0,pls help tell sura m expect battery hont pls send message download movie thank
1,amanda regard renew upgrade current tmobile handset free charge offer end today tel 0845 021 3680 subject ts cs
0,find way app phone eh   net cafe   job geeee need babe crave
0,work mon thur sit leh book liao day u free
0,ìï comin fetch oredi
0,s nannys address
1,urgent 4 costa del sol holiday å5000 await collection 09050090044 toclaim sae tc s pobox334 stockport sk38xh costå150pm max10min
0,haf u eat wat time u wan 2 come
1,want new video phone 750 anytime network min half price line rental free text 3 month reply 08000930705 free delivery
0,yo chance friend want ask big order
0,single single answer fight plus broke reply
0,certainly thing perspective like happen
0,tv 2 watch meh u work today
0,feel sonot conveying reason ese
1,mobile 11 month u r entitle update late colour mobile camera free mobile update co free 08002986030
0,s going exciting karaoke type activity plan m debate play football eve feel lazy
0,tell come wednesday
0,ok mom instead fun
1,dear voucher holder claim week offer pc httpwwwwtlpcouktext tsc apply
0,m desperate ill armand
0,work right
1,congrats nokia 3650 video camera phone 09066382422 cost 150ppm ave 3mins vary mobile 16 close 300603 post bcm4284 ldn wc1n3xx
0,hear s answer text m guess flake jb fantastic
0,mmmmmm   love youso ahmad   wait year begin second close happy new year love
0,pls s joke school cos fee university florida actually   ltgt k pls holla
0,sorry ill later
0,ok ve wisdom tooth hide inside n mayb need 2 remove
0,pls pls drink plenty plenty water
0,s queen royal wedding
0,s lag s sad touch thank skype
0,ok lor tog lor
0,team wait player
0,ì send copy da report
0,swhrt u deyhope ur ok tot u 2daylove n misstake care
0,ok da plan wil pick
1,urgent 0906346330 abta complimentary 4 spanish holiday å10000 cash await collection sae tcs box 47 po19 2ez 150ppm 18
0,sorry ill later meeting
0,need shit tomorrow know awake like 6
0,m good register vote
0,hmm ok ill stay like hour cos eye sore
0,dear bus directly calicut
0,mm umma ask vava come tell play later
0,general price   ltgt oz let know ifwhenhow want
0,sorry ill later
0,moment dayha valuemorning bring hopeafternoon bring faithevening bring luvnight bring restwish u find todaygood morning
0,ltgt   w jetton ave forgot
0,ok m come home
0,use foreign stamp country
1,double min txt 4 6months free bluetooth orange available sony nokia motorola phone mobileupd8 08000839402 call2optoutn9dx
0,sorry lot friendofafriend stuff m talk actual guy want buy
1,free 1st week no1 nokia tone 4 ur mob week txt nokia 8007 txte tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
1,want funk ur fone weekly new tone reply tones2u 2 text wwwringtonescouk original n good tone 3gbp network operator rate apply
1,cmon babe horny turn txt fantasy babe   m hot sticky need reply cost å150 2 cancel send stop
0,come tomorrow di
0,wylie update weed dealer carlos freedom class lunsford
0,happy baby   alright   job   hope fine send kiss smile sea   kiss kiss
0,c movie juz minute decision mah juz watch 2 lar tot ì interested
0,enjoy semester care brother
1,important information 4 orange user 0796xxxxxx today ur lucky day2 find log httpwwwurawinnercom s fantastic prizeawaiting
0,door m
0,let use week princess
0,home lar ì wait 4 lor stuff
0,want kfc tuesday buy 2 meal 2 gravy 2 mark 2
0,dahe stupid daalway send like thisdon believe messagepandy mental
0,oi ring
1,miss alert number leave message 07008009200
0,attend
0,ard 530 like dat lor juz meet mrt station ì dun haf come
0,dear sleep p
0,er mw m fill tuth aight
0,office 4 pm hospital
0,actually m wait 2 week start ad
0,lor lor
0,u free sit rite u wan 2 watch infernal affair wif n darren n mayb xy
0,plz note mobile co amp ask u type   ltgt     ltgt   disconnect callcoz iz attempt terrorist use sim card itz confirmd nokia n motorola n verify cnn ibn
0,yo friend lookin pick later tonight
0,stupid auto correct phone
0,double eviction week   spiral michael good riddance
0,world suffer lot violence bad people silence good people   gud night
0,ok s cool   raglan rd edward rd cricket ground gimme ring ur closeby tuesday
0,buy egg daplease
0,start skye
0,bookedthe hut time way
0,sir
0,u pig leh sleep dad wake 10 smth 2 eat lunch today
0,m home
0,love   hope drastic dare sell pc phone
0,reach home    tired   come tomorro
1,freemsg record indicate entitle 3750 pound accident claim free reply yes msg opt text stop
1,u win å100 music gift voucher week start txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
0,life style garment account
0,lol wtf random btw lunch break
0,sez s u   de arab boy hope u r good love 2 evry1 love ya eshxxxxxxxxxxx
0,lay man let know miss think great day send bimbo ugos number ill appreciate safe
0,detroit home snow enjoy
1,ur colours euro 2004 241 offer england flag   3lions tone ur phone click follow service message info
0,okie
0,aight m chillin friend room text way
0,toshiba portege m100 gd
0,welp sort semiobscure internet thing
1,text pass 69669 collect polyphonic ringtone normal gprs charge apply enjoy tone
1,accordingly repeat text word ok mobile phone send
0,loosu hospital de let careless
0,eighth
0,omg joanna freak s look friend find photo s ask stuff myspace log like year
0,send ur birthdate month year tel u ur life partner method calculation reply
0,juz wake bit blur blur dad liao cum oso
0,clothe jewelry trip
1,block breaker come deluxe format new feature great graphic tmobile buy å5 reply bbdeluxe challenge
0,aah cuddle lush d need lot tea soup kind fumble
1,important information 4 orange user   today lucky day2find log httpwwwurawinnercom s fantastic surprise await
0,late
0,sad story man   week bday wife wish parent forget n kid   work colleague wish
0,plan family set stone
0,pls forget study
0,ll believe actually taunton wow
0,den weekday special price haiz eat liao cut nail oso muz wait finish drivin wat lunch muz eat wat
0,break list reason nobodys town tell s sarcastic faggy
0,ltdecimalgt m common car buy china asia find expensive ill holla
0,great test courage earth bear defeat lose heartgn tc
0,sorry m stil fuck nite tobe 430 4 work 630
0,hey s plan sit
0,beauty sleep help ur pimple
0,great hope connection mode man cos know old friend lead today
1,natalja 25f invite friend reply yes440 no440 wwwsmsacunat27081980 stop send stop frnd 62468
0,kind miss train cos asthma attack nxt half hr drive sure park
0,ball lotwill spin difficult bat
0,haiyoh maybe hamster jealous million
0,send auntys number
0,m glad follow dream
0,ve reach home finally
1,urgent important information 02 user today lucky day 2 find   log httpwwwurawinnercom fantastic surprise await
1,winner value network customer select receivea å900 prize reward claim 09061701461 claim code kl341 valid 12 hour
0,wn u r hurt d prsn s close 2 u fight wit dem coz somtime dis fight save relation bt quiet leave nothin relation gud eveb
0,u
0,science tell chocolate melt sunlight walk sunlight bcozi want loss sweet friend
0,yes come nyc audiition try relocate
0,pock
0,congrat s great want tell tell score cos relax motivate thank share
0,wud mind u miss u need u wil hurt wen u need amp u tell care
0,hey mr s bill brison book language word
0,okay good problem thanx
0,information ikea spell cap yell think leave sit bed mess come home class try bullshit want listen
0,ure
0,gwr
0,watch cause drunk motherfucker
1,kit strip   bill 150p netcollex ltd po box 1013 ig11 oja
1,hmv bonus special 500 pound genuine hmv voucher win answer 4 easy question play send hmv 86688 infowww100percentrealcom
1,08712402578 immediately urgent message wait
1,thesmszonecom let send free anonymous mask messagesim send message theredo potential abuse
1,4 costa del sol holiday å5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costå150pm max10min
0,hurt tease cry end life die plz rise grave stupid miss u nice day bslvyl
0,erm woodland avenue parish magazine telephone number
0,ta job available let know cos need start work
0,aiyar hard 2 type u later free tell n scold n tell u
0,yup m free
0,good good billy mate gone jog enjoy concert
0,yo come carlos soon
0,awww dat sweet think nice time tonight ill probably txt u later cos m lonely   xxx
0,guess useless u 4 important
0,ha ha   pop loo helloe hello
0,dint tell angry tell abi
1,u know ask date service 2 contact guess 09058091854 reveal po box385 m6 6wu
0,happen r 2waxsto wat want come ill medical insurance shell able deliver basic care m currently shop right medical insurance til friday morning s ill major person guide right insurance
0,rs shelf buy egg
0,babe swollen gland throat   end
0,ur change 2 da report big cos ve change 2 da previous report
0,captain room
0,speak bcaz mobile problem listen cannt listen voice later
0,hiya stu wot u 2im truble home moment evone hate u wot hell av y u tell text bck luv dan
0,si mokka player
0,play gautham
0,hey mr   sea view couple gay mean game bell ya finish
0,k jason s ill   ltgt
0,sorry   able morning
0,aight informed
0,number sir
0,search good dual sim mobile pa
0,unnecessarily hostile
0,dude haircut breezy
1,congrat 2 mobile 3 g videophone r 09061744553 videochat wid ur mate play java game dload polyh music noline rentl bx420 ip4 5we 150pm
0,1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problm 3 litre watrdayno disease snd th 2 u care
0,think king hill thing
0,nope ill come online
0,tell happy birthday
0,y bishan lei tot ì lavender
0,boo time u u suppose shop today
0,u sound like manky scouse boy stevelike travel da bus homewot u inmind 4 recreation dis eve
0,fyi m quick shower epsilon like   ltgt   min
0,tuesday night r u 4 real
0,yes appt
0,outta class gym
0,want sent   ltgt mesage today s y sorry hurt
0,ìï write wat
0,ha read way u like 2 judgementali save friday pub
0,valentine game    send dis msg ur friend   5 answer r d love u   que colour suit good
0,hidid ask waheeda fathima leave
0,enjoy urself tmr
0,use half8th
1,u 447801259231 secret admirer look 2 contact ufind rreveal think ur specialcall 09058094597
0,d proof   ltgt   rs allow work come home day
0,ìï bot note oredi cos juz rem
0,yes rent expensive way save
0,night end day morning come special way smile like sunny ray leave worry blue blue bay gud mrng
0,s pain deary r u smile
0,fun fact think armand eventually build tolerance shit consider smoke fuck like 2 hit
1,important information 4 orange user 0789xxxxxxx today lucky day2find log httpwwwurawinnercom s fantastic surprise await
0,sorry help
0,great send account number
0,hellogorgeous s u fone charge lst nitw wen u texd hopeu ad nice wkend m sure u lookin 4ward 2 cin u 2mrw luv jaz
1,date service ask 2 contact u shy 09058091870 reveal pobox84 m26 3uz 150p
0,ìï send content page
0,night sweet sleep ve exorcism emily rise sleep hug snog
0,think u think use good ni8
0,right second hit people
0,evry emotion dsnt hav wordsevry wish dsnt hav prayr u smile world wit uothrwise d drop tear dsnt lik 2 stay wit uso b happy good morning smile
0,remember
0,ujhhhhhhh computer ship address sandiago parantella lane wtf poop
0,mm yes dear look hug p
0,like dis sweater fr mango size irritate
0,1 number 2 massive pain ass d involve s possible
0,anytime lor
1,want new video handset 750 time network min unlimited text camcorder reply 08000930705 del sat
0,purity friendship smile read forwarded messageit smile gud evng
1,ur balance å600 question complete landmark big bob b barry c ben   text b c 83738 good luck
0,fineabsolutly fine
0,k sure consent form v
1,ur tonexs subscription renew charge å450 choose 10 polys month wwwclubzedcouk billing msg
1,prize customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl busy
0,torch 9ja
0,u dinner w
0,check
0,internet connection v slow canût send try later thing tomo
0,mathew tait edwards anderson
0,yeah sure thing mate haunt stuff sort m sound promote hex way know number joke
0,need lar engin cos sis art today
0,thank honey hear leave bit long 2 crowd try later   great advice thank hope cardiff
1,want new nokia 3510i colour phone deliver tomorrow 200 free minute mobile   100 free text   free camcorder reply 8000930705
0,m   snowboard trip wonder planning befor goa meet greet kind affair cheer
0,sim watch live
0,christmassy
0,k m ready   ltgt
0,know god create gap finger come amp fill gap hold hand love
0,great test courage earth bear defeat lose heartgn tc
0,new year plan
1,recpt 13 order ringtone order process
0,baaaaaaaabe wake   miss   crave need
0,message ignore yes shop
0,dear   mood drive brother drive
0,dad
0,tell shola college medicine visit academic department tell academic secretary current situation ask transfer ask check sagamu thing lautech vital complete medical education nigeria expensive expensive citizen rate new zealand
0,yes finish watch day life love
0,juz google n search 4 qet
0,time lose good bcoz
0,good friend care close friend understand true friend stay forever word time gud ni8
0,home
0,sorry ill later   ltgt min
0,dun need use dial juz open da browser n surf
1,register subscriber u enter draw 4 100 gb gift voucher reply enter unsubscribe text stop
0,awesome plan time like   ltgt   ill text detail wee bit
0,care sleep wellyou need learn change lifeyou need convinced thati wait conversation usget convince timeyour family sensesrespect overemphasiseor u role life
1,chance win free bluetooth headset simply reply adp
0,na hi hi hi hi hi
0,ya display internal sub extract
0,wrong sorry de
0,sad story man   week bday wife wish parent forget n kid   work colleague wish
0,stupid challenge godyou think write instead respond immed
0,yeah able ill text m ready meet
0,v skint fancy bevieswaz gona meet othrs spoon jst bin watchng planet earthsofa v comfey hav gd night
0,s quit least5times day wudnt notice nah mind want come taunton tonight u tell
0,free
0,little darling far week need coffee run tomocant believe time week û
0,ok msg u b4 leave house
0,west coast haiz ìïll forever come
0,mmm   fuck   merry christmas
0,alright thank advice enjoy night m try sleep
0,update face book status frequently
0,messageit k da
0,u eat
0,bank money
0,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come
0,hey r watch movie tonight ill prob b home early
0,yar lor u noe u dat route
0,2mro come gym machan goodnight
0,think need yellow card uk travel ask   ltgt buck
0,u look 4 da lib stuff finish
0,sound great m sleep good night
1,b floppy b snappy   happy gay chat service photo upload 08718730666 10pmin 2 stop text 08712460324
0,housemaid murderer coz man murder   ltgt th january public holiday govtinstituition closedinclude post officeunderstand
0,come u
0,easy look reason risk life love
0,want grasp pretty booty
0,ve tea sure flavour
0,m 2 orchard laready reach soon u reach
0,dear deny word
0,know old dom tell yesterday   roger touch night want meet today 2 pm
0,come tampa ffffuuuuuuu
0,2 celebrate båõday y
0,merry christmas u annie
0,tell special stock talk
0,send like
1,urgent ur award complimentary trip eurodisinc trav acoentry41 å1000 claim txt dis 87121 186å150morefrmmob shracomorsglsuplt10 ls1 3aj
0,awesome minute
0,problem walk julianaland oblivious thing constantly ear want know m upsetit listen tell upset want surprised m mad
0,ve tell stop let dehydrate
0,guess   ltgt   min
0,m home ard wat time u reach
0,storm msg wen u lift d phne u hello u knw wt d real meaning hello     d girl     yes u knw dat girl margaret hello d girlfrnd f grahmbell invnte telphone      moralone 4get d person   bt girlfrnd g o o d n g h t
0,want mapquest look usf dogwood drive   s tiny street parking lot
0,aight plan come later tonight
0,die accidentally delete e msg suppose 2 e sim archive haiz sad
1,welcome ukmobiledate msg free free 08719839835 future mgs bill 150p daily cancel send stop 89123
0,wish great day moji tell offer speechless offer easily great length behalf stunning exam friday touch sorry
0,thank reply today ur visa come r u buy gucci bag sister thing easy uncle john bill need think money later sha
0,sorry flake night shit seriously goin roommate tonight
0,look pretty wif long hair wat thk s cut short 4 leh
0,ranjith cal drpd deeraj deepak 5min hold
0,cheer callin babesozi culdnt talkbut wannatell u detail later wenwecan chat properly x
0,hey u gym
0,u mind bedroom minute    ok se sexy mood come 5 minut latr wid caken wife
0,thank lol
0,smse u n xy lor sorry lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u 4 meeting
0,lemme know swing pick m free basically time 1 semester
0,wa u efficient gee thanx
1,3 receive mobile content enjoy
0,s able sleep
1,want explicit sex 30 sec ring 02073162414 cost 20pmin
0,meet soon princess ttyl
0,ill pick 515pm taunton want come
0,oh 4 outside player allow play know
0,lor
0,erutupalam thandiyachu
0,y u try new invention flyim joke
0,noit ful song lyric
0,u reckon need 2 arrange transport u thank
0,true lov n care wil nevr unrecognized somone mistake value definitly undrstnd start miss
0,shopping eh ger toke abt syd lehhaha
0,stand
0,  good weekend
0,miss miss khelate kintu opponenter miss dhorte lage s d rule great phone receive quality win
0,chance plz lt3
0,new deus ex game comin early yr
0,computer fry essential spare fucking idiot roommate looovvve leave thing run   ltgt 7
0,friend s study warwick ve plan shop concert tmw cancel havnt   age yeah
0,probably couple hour
0,lol   grin   m babe thank thinking
0,man bus slow think
0,hope text meet smile let text reason smile beautiful day
0,case wake wonder forget care grandma today parade
0,ok
1,late nokia mobile ipod mp3 player å400 proze guarantee reply win 83355 norcorp ltdå150mtmsgrcvd18
1,sm service inclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae
0,nvm ur time
0,wat da decision
0,wot u 2 bitch
0,stupidit possible
0,tell hr want post chennaibecause m work
1,mobile club choose quality item mobile 7cfca1a
0,guy leave
0,neva grumble sad lor hee buy tmr lor aft lunch meetin 4 lunch tmr neva hear fr lei ìï lot work ar
0,able
0,ìï takin linear algebra today
0,weekend fine excuse decorate
0,sorry miss babe late sleep hope enjoy drive lesson boytoy miss   teasing kiss
0,project pa come
1,money win wining number 946 wot
0,sure fuck gt
0,random old roomate campus graduate
1,congrat 2 mobile 3 g videophone r 09061744553 videochat wid ur mate play java game dload polyh music noline rentl bx420 ip4 5we 150pm
0,man need beautiful intelligent care love adjustable cooperative wife law allow wife
0,suck plan yo valentine yo valentine
0,nottingham   3 hrs 63miles good thing love man 40 mph hey ho
0,think clearly ok leave need ask come
0,hi good mornin thanku wish u d
0,u want 2 meet 2morro
0,actually decide hungry leave v
0,ve send ì
0,cos shop wif darren ju n 2 ask wat present wan lor start guess wif n finally guess darren lor
1,want cock hubby away need real man 2 satisfy txt wife 89938 string action txt stop 2 end txt rec å150ea otbox 731 la1 7ws
0,understand loss gain   work school
0,u miss u 2 bit bored holiday want 2 bak 2 college sad itxx
0,hiya probably come home   weekend
0,forget love   walk watch heart warm
0,wish thing different wonder able value pls continue brisk walk drug askin find thing laugh love dearly
0,ok day dinner tonite invite
1,gr8 new service   live sex video chat mob   sexy dirty girl live ur phone   4 detail text horny 89070 cancel send stop 89070
0,money 4 steve mate
0,m late tellmiss m way
0,blame day ur life good day u happiness bad day u experience essential life god blessing good morning
0,normally use drink water daily
0,dare ask luck sort car
0,partys place usf charge contribute way greatly appreciate yeah room
0,urgh coach hot smell chip fat thank especially duvet predictive text word
0,hiya night ve naughty buy clothe little   ready shopping tho kind time wanna meet
1,freemsg hi baby wow new cam moby wanna c hot pic fancy chatim w8 4utxt   rply chat 82242 hlp 08712317606 msg150p 2rcv
0,ve try reach success
0,derek class
0,y lei v lazy wat dat day ì send da url work
0,try weight tear come ur heart fall ur eye remember stupid friend share bslvyl
0,hey mate speak mag people weûre   deliver end month deliver 24th sept talk later
0,hope good week check
0,haha friend tyler literally ask dubsack
0,hey u fancy meetin 4 cha åð hav lil beverage txt ring meet l8r tired 3 vpist   love pete x x x
0,great safe trip panic surrender
0,symptom u love 1u like listen song 2u stop u beloved 3u angry
0,sun ah thk mayb dun anythin thk book e lesson e pilate orchard mrt u noe hor
0,try dear read exam
0,7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
0,gettin rdy ship comp
0,hospital da   return home evening
0,piss talk realise u point itnow read backwards
0,think   da wil
0,m awake oh s
0,good afternoon boytoy walk day   police abstract wake miss babe
0,u try
0,come   ltdecimalgt pm vikkyim otside nw il come tht time
0,tell address
0,honeybee m d sweetest d world god laugh amp waitu havnt meet d person read msg moral god crack joke gmgngegn
0,buy blackberry bold 2 torch buy new let know plus buy   ltgt g wifi ipad   ltgt g
0,thinkin
0,hiya s sunny africa hope u r avin good time big old silver big kiss
0,time come tomorrow
1,wanna laugh try chitchat mobile logon txte word chat send 8883 cm po box 4217 london w1a 6zf 16 118pmsg rcvd
0,cha quiteamuze thatåõscool babe probpop   cu satthen hunny 4brekkie love jen xxx psxtra lrg portion 4
0,omg u know ate
1,urgent 2nd attempt contact uu win å1000call 09071512432 b4 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary maxå7 50
0,directly abt 4 row ì
1,congratulation ur award 500 cd voucher 125gift guarantee   free entry 2 100 wkly draw txt music 87066
1,contract mobile 11 mnth late motorola nokia etc free double min   text orange tariff text yes callback remove record
1,urgent 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18
0,plan
0,hi engagement fixd   ltgt th month know shocking bthmm njan vilikkamt ws al sudn
0,course math day chapter month finish
0,wow think common ur freak u chop
1,ur chance win å250 wkly shopping spree txt shop 80878 tsc wwwtxt2shopcom custcare 08715705022 1x150pwk
0,noooooooo thing need stress life fair
1,u secret admirer look 2 contact ufind rreveal think ur specialcall 09065171142stopsms08718727870150ppm
1,mila age23 blonde new uk look sex uk guy u like fun text mtalk 6986618   30pptxt 1st 5free å150 increment help08718728876
0,ill swing bit thing care firsg
0,want wish happy new year want talk legal advice gary split person ill trip ptbo hope good babe love ya
0,finish work
0,tomorrow theatre    come u    tell come tomorrow
1,england official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx å150
0,right phone number like
0,ok wun b angry msg u aft come home tonight
0,good time nice bit different weekend change ya soon
0,yo sorry shower sup
0,carlos pick ill swing usf little bit
0,heat pa apply oil pa
0,m stuck da middle da row da right hand da lt
0,lay airtel line rest
0,hi u decide wot 2 4 bday ill prob jus voucher frm virgin sumfe
1,freemsg txt 86888   claim reward 3 hour talk time use phone subscribe6gbpmnth inc 3hrs 16 stoptxtstop
0,hey j r u feel   hopeso hunny amnow feelin ill   ithink tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx
0,plan stay night prolly til late
0,thanx 4 puttin da fone
0,need 8th m campus atm pick hour
0,oh haha den shld today gee nvm la kaiez dun mind goin jazz oso scare hiphop open catch
0,run manage 5 minute need oxygen resort roller option
0,live   ltgt min
0,y de ask like
0,glad talk
0,wat time ì finish
0,sorry da mad pende work
0,clean
0,s favourite person today r u workin hard sleep nite nearly rang u 430
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277 b
0,ìï dad oredi
0,good think send pix love
0,nvm m wear sport shoe m late leh
0,sorry ill later meeting
0,long fuckin showr
0,receive understand n act
0,finally come fix ceiling
0,u need presnt bcz u mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha islove mis
0,jus finish blow hair u finish dinner
0,m bus love
0,lol   know   dollar store
1,customer service representative 0800 169 6031 10am9pm win guarantee å1000 cash å5000 prize
1,today voda number end 7634 select receive å350 reward match 08712300220 quote claim code 7684 standard rate apply
0,saturday sunday holiday difficult
0,everybody fun evening miss
0,hella gas money want grand nature adventure galileo little bit
0,m meeting later
0,oh wow s gay firmware update help
0,morphine
0,come din c ì yup cut hair
0,k k pa lunch aha
0,oh ho time u use type word
0,captain vijaykanth comedy captain tvhe drunken
0,course guess god hold right
0,hide anythiing distance
1,rip mobile content wwwclubmobycom 08717509990 polytruepixringtonesgame download 3
0,sorry din lock keypad
0,u person story
0,plan come chennai
1,try contact reply offer video phone 750 anytime network min half price line rental camcorder reply 08000930705
0,god create gap btwn ur finger dat sum1 vry special fill gap hold ur hand plz ask y create gap leg
0,okay sleep later
0,protect ethreat sib ask sensitive information like passwordsatmsm pin email share password anybody
0,finally happen aftr decade beer cheap petrol goverment expect drink    drive
1,å400 xmas reward wait computer randomly pick loyal mobile customer receive å400 reward 09066380611
0,r e meet tmr
0,lol yes add spice day
0,hope great day
0,prasanth ettans mother pass away night pray family
0,k ill work
1,private 2003 account statement 800 unredeemed s m point 08718738002 identifier code 48922 expire 211104
0,message great doctor india 1 drink appy fizz contain cancer cause age
0,pick phone right pls send message
0,tell infront
0,ok prob
0,lady genus second k
0,yes swim
0,mum robinson
0,ok set let u noe e detail later
0,nottel software
0,send print   da
0,m realy soz imat mums 2nite 2moro
0,bear god oh idiot bear   god   oh competition know   day freind forever
0,ur msgsometext miss send
0,probably m gas cash tomorrow
1,customer service announcement recently try delivery unable 07099833605 reschedule ref9280114
0,forget 2 ask ì smth s card da present lei ìï want 2 write smth sign
0,m leave house
1,hi babe chloe r u smash saturday night great weekend u miss sp visionsmscom text stop stop 150ptext
0,ìï ready
0,wewa 130 iriver 255 128 mb
0,good thing m connection bw
0,sry dajst nw come home
0,s cool hell night lemme know
0,stay town
0,haha yeah 2 oz kind shitload
0,ok u shop u pay d
0,life mean lot love life love people life world friend world ge
0,alright bring like   ltgt   min
0,pls play life
0,eatin lunch
0,hmmmbut day
0,try g decide head
0,ok prob
0,surly ill come review
0,march end ready sure problem capital complete far s work lady
0,tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas
0,pls food preferably pap slowly load sugar hour water slowly
1,urgent mobile 07808726822 award å2000 bonus caller prize 020903 2nd attempt contact 08718729758 box95qu
0,guy dumb realize
0,okey dokey iûll bit sort stuff
0,don dawhat plan
0,yes fine
1,win winner mr t foley win ipod exciting prize soon eye ur mobile visit wwwwin82050couk
0,like new mobile
0,anytime
0,mmmmmmm snuggle deep contented sigh   whisper   fucking love barely stand
0,yar error
0,hey
0,wow healthy old airport rd lor thk ill b bathe dog later
0,wif family book tour package
0,bold torch later torch 2bold
0,haha awesome need doin tonight
0,ya knw u vl givit ok thanks kanoanyway enjoy wit ur family wit 1st salary
0,huh slow tot u reach long ago liao u 2 day 4 leh
0,s cool princess cover face hot sticky cum
0,big brotherûs scrape barrel shower social misfit
0,oops thk dun haf enuff check tell ì
0,s8 min lunch
0,hey happen u switch ur cell d day good u care tomorrow
0,k addie amp art ill home
0,uncle atlanta wish guy great semester
0,aiyo lesson early m sleepin haha okie u home liao den confirm w lor
0,forget tell ì smth ì like number section clear
0,yup lor u dun wan ok
0,m home love   awake   love kiss
0,hello peach cake tast lush
1,free game rayman golf 4 free o2 game arcade 1st ur game setting reply post save   activ8 press 0 key arcade termsapply
0,ll minor shindig place later tonight interested
0,jason cool pick place like hour
1,mobile 10 mth update late cameravideo phone free ur number extra free minstext text yes
0,career tel add u contact indyarockscom send free sm remove phonebook   sms   ltgt
0,ve reach
0,know ask brother problem thing tell
0,keng rock ashe
0,wat time r ì xins hostel
0,good morning dear shijutta great amp successful day
1,buy space invader 4 chance 2 win orig arcade game console press 0 game arcade std wap charge o2coukgame 4 term   setting purchase
0,oh kafter placement ah
0,possession especially offense
0,drive reason bbdtht chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru   problem
0,buy test yesterday let know exact day u ovulatewhen 2u 2 3wks pls pls fret know u r worry pls relax ur past history u need tell
0,pizza u want
0,weird shit bein woah realise actually reasonable m oh
0,happy return day wish happy birthday
0,ya nice   ready thursday
0,hospital da   return home evening
0,think u   x
1,camera   award sipix digital camera 09061221066 fromm landline delivery 28 day
0,orh tot u dun believe
0,  sign choose number pin right
0,beauty life second hide thousand secret wish second wonderful ur life gud n8
0,thanx u darlinim cool thanx bday drink 2 nite 2morrow care c u soonxxx
0,maybe leave credit card gas like tell
1,weekly coolmob tone ready download week new tone include 1 crazy frogaxel f 2 akonlonely 3 black eyeddont p info n
0,boy glad g waste night applebee
1,cashbincouk lot cash weekend wwwcashbincouk dear welcome weekend big cash away
0,ok lor u wan look 4 u
0,u wan 2 haf lunch m da canteen
0,life stressfull find time laugh add year life surely add life ur year gud ni8swt dream
0,hey look like wrong kappa guy number phone want text s
1,urgent mobile number award å2000 prize guarantee 09061790121 land line claim 3030 valid 12hrs 150ppm
1,thank 4 continue support question week enter u in2 draw 4 å100 cash new president txt ans 80082
0,m home doc pain med fine
0,ì 140 ardìä rest ard 180 leastwhich ì price 4 ì 2 bedrm 900
0,lovely night xxx
0,prepare pleasure
0,hitechnical supportproviding assistance customer email
0,text way cup stop work bus
0,s radio
1,unique user d 1172 removal send stop 87239 customer service 08708034412
0,m sure available
0,watever relation u build dis world thing remain atlast iz lonline lotz n lot memorie feel
0,cheer lou yeah goodnite shame u neva come c ya gailxx
0,hii money da
0,hi mobile   ltgt   add contact list wwwfullonsmscom s great place send free sm people visit fullonsmscom
0,ok u tell wat time u come late lor
0,u repeat e instruction wat e road ur house
0,people special sight remain special till sight maintain till life end shjas
0,lor dun tell wait complacent
0,sorry completely forgot   pop em round week
0,u r beautiful girl ve u r baby come c common room
0,o join denis mina deni want time
0,sen tell join uncle finance cbe
0,yup hey day fri ask miwa jiayin leave karaoke
0,senthil hsbc
0,especially talk boston personal statement lol woulda change realize nyc boston
0,way  
1,urgent 09066649731from landline complimentary 4 ibiza holiday å10000 cash await collection sae tcs po box 434 sk3 8wp 150ppm 18
0,holy live christ long
0,ìï thk wat eat tonight
